title,title_link,likes,pub_points,popularity,description,latest_version,latest_version_release_date,provided_license,is_beta_version,sdk,platform,documentation_link,verified_publisher,dependencies,github_link
elevarm_ui,https://pub.dev/packages/elevarm_ui,47,120,78,Elevarm design system for Flutter.,0.10.6,"Jul 16, 2024",MIT,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WINDOWS",https://pub.dev/documentation/elevarm_ui/latest/,unverified uploader,"cached_network_image,collection,elevarm_icons,flutter,flutter_markdown,flutter_svg,flutter_typeahead,intl,just_the_tooltip,photo_view,syncfusion_flutter_charts,syncfusion_flutter_datepicker",
wallpaper,https://pub.dev/packages/wallpaper,47,160,83,The Purpose of the plugin is to set wallpaper from url. Only supported to android. Internally using WallpaperManager to set wallpaper.,1.1.3,"Jul 13, 2024",MIT,,FLUTTER,ANDROID,https://pub.dev/documentation/wallpaper/latest/,unverified uploader,"dio,flutter,mockito,path_provider,plugin_platform_interface",https://github.com/pratiktimer/setWallpaperplugin
youtube,https://pub.dev/packages/youtube,47,150,89,A package to get youtube video information and thumbnail in multiple quality.,2.0.0,"Jun 29, 2024",MIT,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/youtube/latest/,rohitchouhan.com,"flutter,http",https://github.com/rohit-chouhan/youtube-flutter
angel3_framework,https://pub.dev/packages/angel3_framework,47,160,79,"A high-powered HTTP server extensible framework with dependency injection, routing and much more.",8.4.0,"Jun 23, 2024",BSD-2-Clause,,"DART, FLUTTER","ANDROID, IOS, LINUX, MACOS, WINDOWS",https://pub.dev/documentation/angel3_framework/latest/,dukefirehawk.com,"angel3_container,angel3_http_exception,angel3_mock_request,angel3_model,angel3_route,belatuk_combinator,belatuk_http_server,belatuk_merge_map,charcode,collection,file,http2,http_parser,logging,matcher,meta,mime,path,quiver,recase,stack_trace,string_scanner,tuple,uuid",https://github.com/dart-backend/angel/tree/master/packages/framework
get_ip_address,https://pub.dev/packages/get_ip_address,47,160,97,A package to get the ip address of the current device. Uses https://api64.ipify.org to get the system IP.,0.0.7,"May 13, 2024",BSD-3-Clause,,"DART, FLUTTER","ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/get_ip_address/latest/,unverified uploader,http,https://github.com/pradyotprksh/development_learning/tree/main/dart/ip_address
version_tracker,https://pub.dev/packages/version_tracker,47,150,74,Local version and build tracker plugin. Provides the ability to keep track of previous installations and easily migrate data between upgrades.,2.4.1,"May 3, 2024",MIT,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/version_tracker/latest/,unverified uploader,"flutter,package_info_plus,shared_preferences",https://github.com/KevMorelli/version_tracker
load_switch,https://pub.dev/packages/load_switch,47,160,92,A highly customizable toggle switch with a loading state. Useful when getting data from remote calls.,2.1.0,"Feb 24, 2024",MIT,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/load_switch/latest/,esentis.dev,"flutter,flutter_spinkit",https://github.com/esentis/load_switch
g_recaptcha_v3,https://pub.dev/packages/g_recaptcha_v3,47,160,94,Google reCAPTCHA v3 plugin for Flutter Web. A Google reCAPTCHA is a free service that protects your website from spam and abuse.,0.0.6,"Feb 9, 2024",MIT,,FLUTTER,WEB,https://pub.dev/documentation/g_recaptcha_v3/latest/,unverified uploader,"flutter,flutter_web_plugins,js",https://github.com/bharathraj-e/g_recaptcha_v3
string_contains,https://pub.dev/packages/string_contains,47,160,90,"Package provides light widgets[for Linkify, Clean] and string scanner extensions on a string to check it contains bad words/urls/links/emails/phone numbers/#hashtags/@mentions etc.",2.4.0,"Feb 6, 2024",BSD-2-Clause,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/string_contains/latest/,betterx.io,flutter,https://github.com/betterxio/string_contains
bart,https://pub.dev/packages/bart,47,150,76,A bottom navigation bar using navigator 2 for switching tabs,1.4.0,"Jan 5, 2024",MIT,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WINDOWS",https://pub.dev/documentation/bart/latest/,apparence.io,"flutter,universal_html,universal_io",https://github.com/Apparence-io/bart
nsd,https://pub.dev/packages/nsd,47,160,91,A Flutter plugin for network service discovery and registration (aka NSD / DNS-SD / Bonjour / mDNS).,3.0.0,"Dec 9, 2023",MIT,,FLUTTER,"ANDROID, IOS, MACOS, WINDOWS",https://pub.dev/documentation/nsd/latest/,haberey.com,"flutter,nsd_android,nsd_ios,nsd_macos,nsd_platform_interface,nsd_windows",https://github.com/sebastianhaberey/nsd/tree/main/nsd
crystal_navigation_bar,https://pub.dev/packages/crystal_navigation_bar,47,150,90,"Sleek, crystal-clear blur bottom navigation bar with dynamic indicator for seamless app navigation.",1.0.0,"Nov 22, 2023",BSD-3-Clause,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/crystal_navigation_bar/latest/,unverified uploader,flutter,https://github.com/immi420/crystal_navigation_bar
screentasia,https://pub.dev/packages/screentasia,47,160,58,A Flutter package that helps you create beautifully adaptive designs for all screens with a wealth of features.,1.2.0,"Nov 22, 2023",MIT,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/screentasia/latest/,unverified uploader,flutter,https://github.com/FaisalFaraj/screentasia
flutter_map_tappable_polyline,https://pub.dev/packages/flutter_map_tappable_polyline,47,140,90,A flutter_map plugin that adds Polyline class with onTap event,6.0.0,"Oct 31, 2023",MIT,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/flutter_map_tappable_polyline/latest/,ownweb.fr,"flutter,flutter_map,latlong2",https://github.com/OwnWeb/flutter_map_tappable_polyline
heart_bpm,https://pub.dev/packages/heart_bpm,47,130,84,Easy way to record individual blood pressure using smartphone camera.,2.0.0+0,"Oct 28, 2023",MIT,,FLUTTER,"ANDROID, IOS, WEB",https://pub.dev/documentation/heart_bpm/latest/,vedala.holdings,"camera,community_charts_flutter,flutter",https://github.com/kvedala/heart_bpm
hero_animation,https://pub.dev/packages/hero_animation,47,150,86,Hero-animates it's child from one layout position to another within the same Route.,1.1.4,"Aug 26, 2023",MIT,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/hero_animation/latest/,kirn.tech,flutter,https://github.com/kirn-tech/hero_animation.git
social_share_plugin,https://pub.dev/packages/social_share_plugin,47,150,90,Social Share to Facebook and Instagram Flutter plugin.,0.4.2+2,"Aug 19, 2023",MIT,,FLUTTER,"ANDROID, IOS",https://pub.dev/documentation/social_share_plugin/latest/,unverified uploader,"flutter,social_share_plugin_android,social_share_plugin_ios,social_share_plugin_platform_interface",https://github.com/romatroskin/social_share_plugin/tree/master/packages/social_share_plugin
holding_gesture,https://pub.dev/packages/holding_gesture,47,150,93,A customized GestureDetector that acts on holding a determined Widget.,1.2.0,"Aug 15, 2023",BSD-3-Clause,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/holding_gesture/latest/,gildaswise.com,flutter,https://github.com/gildaswise/holding_gesture
dpad_container,https://pub.dev/packages/dpad_container,47,140,85,"Dpad container focus navigation support for android TV. Allow you to navigate widgets and get focused, just wrap your widget and that's it!",2.0.4,"Jun 20, 2023",BSD-3-Clause,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/dpad_container/latest/,unverified uploader,"flutter,flutter_hooks",https://github.com/nicoaudy/dpad_container
csslib,https://pub.dev/packages/csslib,47,160,99,A library for parsing and analyzing CSS (Cascading Style Sheets).,1.0.0,"Jun 7, 2023",Apache-2.0,,"DART, FLUTTER","ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/csslib/latest/,tools.dart.dev,source_span,https://github.com/dart-lang/csslib
simple_pip_mode,https://pub.dev/packages/simple_pip_mode,47,150,91,A complete Picture-In-Picutre mode plugin (Android support only),0.8.0,"Dec 20, 2022",MIT,,FLUTTER,ANDROID,https://pub.dev/documentation/simple_pip_mode/latest/,puntito.cl,flutter,https://github.com/PuntitOwO/simple_pip_mode_flutter
build_verify,https://pub.dev/packages/build_verify,47,160,96,Test utility to ensure generated Dart code within a package is up-to-date when using package:build.,3.1.0,"Dec 2, 2022",BSD-2-Clause,,"DART, FLUTTER","ANDROID, IOS, LINUX, MACOS, WINDOWS",https://pub.dev/documentation/build_verify/latest/,kevmoo.com,"io,path,test",https://github.com/kevmoo/build_verify
unique_identifier,https://pub.dev/packages/unique_identifier,47,140,97,A new Flutter plugin for fetching the unique identifier from android and ios.,0.3.0,"Nov 27, 2022",BSD-3-Clause,,FLUTTER,"ANDROID, IOS",https://pub.dev/documentation/unique_identifier/latest/,altercode.xyz,flutter,https://github.com/karantanwar/unique_identifier
flutter_gl,https://pub.dev/packages/flutter_gl,47,80,88,cross-platform call OpenGL API by Dart through dart:ffi. 3D programming in the cross-platform. Provides OpenGL with Texture Widget on Flutter.,0.0.21,"Oct 4, 2022",MIT,,,,https://pub.dev/documentation/flutter_gl/latest/,unverified uploader,"ffi,flutter,flutter_gl_macos,flutter_gl_platform_interface,flutter_gl_web,flutter_gl_windows",https://github.com/wasabia/flutter_gl
flutter_instagram_storyboard,https://pub.dev/packages/flutter_instagram_storyboard,47,150,83,A package that allows you to create stories like in instagram,0.0.8,"Sep 20, 2022",BSD-3-Clause,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/flutter_instagram_storyboard/latest/,softmaestri.com,flutter,https://github.com/caseyryan/flutter_instagram_storyboard
pubviz,https://pub.dev/packages/pubviz,47,120,48,A tool to visualize package dependencies and version constraints in your Dart project.,3.0.0,"Mar 21, 2022",Apache-2.0,,"DART, FLUTTER","ANDROID, IOS, LINUX, MACOS, WINDOWS",https://pub.dev/documentation/pubviz/latest/,kevmoo.com,"args,build_cli_annotations,collection,gviz,http,io,path,pub_semver,pubspec_parse,stack_trace,string_scanner,yaml",https://github.com/kevmoo/pubviz
node_interop,https://pub.dev/packages/node_interop,47,125,95,Provides Dart bindings and utility functions for core Node.js modules.,2.1.0,"Sep 22, 2021",BSD-3-Clause,,"DART, FLUTTER",WEB,https://pub.dev/documentation/node_interop/latest/,unverified uploader,js,https://github.com/pulyaevskiy/node-interop
flutter_collapsing_toolbar,https://pub.dev/packages/flutter_collapsing_toolbar,47,150,78,A Flutter package to create a Romantic Collapsing Toolbar. It will be useful for your awesome app.,1.0.0,"Aug 10, 2021",MIT,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/flutter_collapsing_toolbar/latest/,romanticdeveloper.com,flutter,https://github.com/minhhung2556/romantic_project_flutter_collapsing_toolbar
couchbase_lite,https://pub.dev/packages/couchbase_lite,47,35,59,"Flutter plugin for Couchbase Lite Community Edition, an embedded lightweight, noSQL database with live synchronization and offline support on Android and iOS.",2.8.5,"Jul 1, 2021",MIT,3.0.0-nullsafety.2,,,,unverified uploader,"built_collection,built_value,flutter,meta,uuid",https://github.com/SaltechSystems/couchbase_lite
slide_drawer,https://pub.dev/packages/slide_drawer,47,90,75,An easy way to use drawer in Flutter with cool sliding animation.,1.0.3,"Jun 22, 2021",MIT,,,,https://pub.dev/documentation/slide_drawer/latest/,unverified uploader,"curved_animation_controller,flutter",https://github.com/salkuadrat/slide_drawer
date_range_form_field,https://pub.dev/packages/date_range_form_field,47,150,84,A Flutter package to create a widget which allows the user to use a date picker to input a DateRange into a FormField using showDateRangePicker.,1.0.2,"May 26, 2021",MIT,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/date_range_form_field/latest/,jmaconsulting.biz,"flutter,intl",https://github.com/JMAConsulting/date_range_form_field
filling_slider,https://pub.dev/packages/filling_slider,47,150,85,Flutter package that allows you to create a IOS design sider component.,0.0.3,"May 13, 2021",MIT,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/filling_slider/latest/,unverified uploader,flutter,https://github.com/IvanSupervan/filling_slider
bip39,https://pub.dev/packages/bip39,47,140,95,Dart implementation of Bitcoin BIP39 Mnemonic code for generating deterministic keys,1.0.6,"Mar 23, 2021",BSD-3-Clause,,"DART, FLUTTER","ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/bip39/latest/,unverified uploader,"crypto,hex,pointycastle",https://github.com/anicdh/bip39
motion_sensors,https://pub.dev/packages/motion_sensors,47,150,89,"Flutter plugin for accessing the Android and iOS accelerometer, gyroscope, magnetometer, and orientation sensors.",0.1.0,"Mar 13, 2021",MIT,,FLUTTER,"ANDROID, IOS",https://pub.dev/documentation/motion_sensors/latest/,final.dev,"flutter,vector_math",https://github.com/zesage/motion_sensors
sp_util,https://pub.dev/packages/sp_util,47,160,95,"Flutter shared_preferences plugin util, support get default value, save object, object list.",2.0.3,"Mar 8, 2021",BSD-3-Clause,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/sp_util/latest/,unverified uploader,"flutter,shared_preferences,synchronized",https://github.com/Sky24n/sp_util
flutter_web_scrollbar,https://pub.dev/packages/flutter_web_scrollbar,47,30,50,A customizable scrollbar for flutter web.,0.0.3,"Oct 16, 2020",MIT,,,,,unverified uploader,"flutter,flutter_web_plugins",https://github.com/cairacshields/flutter_web_scrollbar_plugin
keyboard_shortcuts,https://pub.dev/packages/keyboard_shortcuts,47,40,65,Widget that allow you to use shortcuts for your application. Custom shortcuts that you define by yourself and global like auto scroll to bottom and top.,0.1.4,"Oct 4, 2020",MIT,,,,,unverified uploader,"flutter,tuple,visibility_detector",https://github.com/AntoineMarcel/keyboard_shortcuts
countdown_flutter,https://pub.dev/packages/countdown_flutter,47,40,80,A simple countdown plugin for flutter. Provides a simple way to create a countdown in your app.,0.1.2,"May 6, 2020",MIT,,,,,unverified uploader,flutter,https://github.com/Leocardoso94/flutter-countdown
dynamic_treeview,https://pub.dev/packages/dynamic_treeview,47,40,56,A Dynamic treeview that can be build using dynamic parent/child relationship. It supports indefinite category/subcategory lists with horizontal and vertical scrolling,1.0.0+2,"Nov 19, 2019",MIT,,,,,unverified uploader,flutter,https://github.com/thangmam/dynamic_treeview
mimir,https://pub.dev/packages/mimir,46,140,72,"Extremely powerful, reactive NoSQL database with typo-tolerant full-text search and declarative queries.",0.1.0,"Jul 31, 2024",MIT,,"DART, FLUTTER","ANDROID, IOS, LINUX, MACOS, WINDOWS",https://pub.dev/documentation/mimir/latest/,gsconrad.com,"ffi,flutter_rust_bridge,freezed_annotation,meta",https://github.com/GregoryConrad/mimir
tencent_cloud_chat_uikit,https://pub.dev/packages/tencent_cloud_chat_uikit,46,110,90,"A powerful chat UI component library and business logic for Tencent Cloud Chat, creating seamless in-app chat modules for delightful user experiences.",2.7.0,"Jul 26, 2024",BSD-3-Clause,,FLUTTER,"ANDROID, IOS, MACOS, WEB, WINDOWS","https://comm.qq.com/im/doc/flutter/en/TUIKit/readme.html,https://pub.dev/documentation/tencent_cloud_chat_uikit/latest/",trtc.io,"adaptive_action_sheet,azlistview_all_platforms,cached_network_image,chewie,collection,cross_file,crypto,csslib,desktop_drop,device_info_plus,diff_match_patch,dotted_border,extended_image,extended_text,extended_text_field,fc_native_video_thumbnail,file_picker,flutter,flutter_easyrefresh,flutter_image_compress,flutter_markdown,flutter_plugin_record_plus,flutter_slidable,flutter_svg,get_it,http,image_clipboard,image_gallery_saver,image_picker,intl,just_audio,link_preview_generator_for_us,loading_animation_widget,logger,lpinyin,markdown,open_file,package_info_plus,pasteboard,path,path_provider,permission_handler,provider,scroll_to_index,shared_preferences,tencent_cloud_uikit_core,tencent_im_base,tencent_keyboard_visibility,tencent_super_tooltip,tim_ui_kit_sticker_plugin,transparent_image,tuple,universal_html,url_launcher,uuid,video_player,wechat_assets_picker,wechat_camera_picker",https://github.com/TencentCloud/chat-uikit-flutter
